Sno,Date,Time,State/UnionTerritory,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed
1456,30/04/20,5:00 PM,Gujarat,0,0,527,197,4082
1457,30/04/20,5:00 PM,Haryana,0,0,209,3,310
1458,30/04/20,5:00 PM,Himachal Pradesh,0,0,25,1,40
1459,30/04/20,5:00 PM,Jammu and Kashmir,0,0,192,8,581
1460,30/04/20,5:00 PM,Jharkhand,0,0,19,3,107
1461,30/04/20,5:00 PM,Karnataka,0,0,223,21,557
1462,30/04/20,5:00 PM,Kerala,0,0,369,4,496
1463,30/04/20,5:00 PM,Ladakh,0,0,16,0,22
1464,30/04/20,5:00 PM,Madhya Pradesh,0,0,461,130,2660
1465,30/04/20,5:00 PM,Maharashtra,0,0,1593,432,9915
1466,30/04/20,5:00 PM,Manipur,0,0,2,0,2
1467,30/04/20,5:00 PM,Meghalaya,0,0,0,1,12
1468,30/04/20,5:00 PM,Mizoram,0,0,0,0,1
1469,30/04/20,5:00 PM,Odisha,0,0,39,1,128
1470,30/04/20,5:00 PM,Puducherry,0,0,5,0,8
1471,30/04/20,5:00 PM,Punjab,0,0,90,19,357
1472,30/04/20,5:00 PM,Rajasthan,0,0,768,51,2438
1473,30/04/20,5:00 PM,Tamil Nadu,0,0,1210,27,2162
1474,30/04/20,5:00 PM,Telengana,0,0,367,26,1012
1475,30/04/20,5:00 PM,Tripura,0,0,2,0,2
1476,30/04/20,5:00 PM,Uttarakhand,0,0,36,0,55
1477,30/04/20,5:00 PM,Uttar Pradesh,0,0,513,39,2203
1478,30/04/20,5:00 PM,West Bengal,0,0,124,22,758
1479,01/05/20,5:00 PM,Andaman and Nicobar Islands,0,0,16,0,33
1480,01/05/20,5:00 PM,Andhra Pradesh,0,0,403,33,1463
1481,01/05/20,5:00 PM,Arunachal Pradesh,0,0,1,0,1
1482,01/05/20,5:00 PM,Assam,0,0,29,1,42
1483,01/05/20,5:00 PM,Bihar,0,0,82,2,426
1484,01/05/20,5:00 PM,Chandigarh,0,0,17,0,56
1485,01/05/20,5:00 PM,Chhattisgarh,0,0,36,0,40
1486,01/05/20,5:00 PM,Delhi,0,0,1094,59,3515
1487,01/05/20,5:00 PM,Goa,0,0,7,0,7
1488,01/05/20,5:00 PM,Gujarat,0,0,613,214,4395
1489,01/05/20,5:00 PM,Haryana,0,0,209,3,313
1490,01/05/20,5:00 PM,Himachal Pradesh,0,0,28,1,40
1491,01/05/20,5:00 PM,Jammu and Kashmir,0,0,216,8,614
1492,01/05/20,5:00 PM,Jharkhand,0,0,20,3,111
1493,01/05/20,5:00 PM,Karnataka,0,0,235,22,576
1494,01/05/20,5:00 PM,Kerala,0,0,383,4,497
1495,01/05/20,5:00 PM,Ladakh,0,0,16,0,22
1496,01/05/20,5:00 PM,Madhya Pradesh,0,0,482,137,2719
1497,01/05/20,5:00 PM,Maharashtra,0,0,1773,459,10498
1498,01/05/20,5:00 PM,Manipur,0,0,2,0,2
1499,01/05/20,5:00 PM,Meghalaya,0,0,0,1,12
1500,01/05/20,5:00 PM,Mizoram,0,0,0,0,1
1501,01/05/20,5:00 PM,Odisha,0,0,41,1,143
1502,01/05/20,5:00 PM,Puducherry,0,0,5,0,8
1503,01/05/20,5:00 PM,Punjab,0,0,90,19,357
1504,01/05/20,5:00 PM,Rajasthan,0,0,836,58,2584
1505,01/05/20,5:00 PM,Tamil Nadu,0,0,1258,27,2323
1506,01/05/20,5:00 PM,Telengana,0,0,441,26,1039
1507,01/05/20,5:00 PM,Tripura,0,0,2,0,2
1508,01/05/20,5:00 PM,Uttarakhand,0,0,36,0,57
1509,01/05/20,5:00 PM,Uttar Pradesh,0,0,555,41,2281
1510,01/05/20,5:00 PM,West Bengal,0,0,139,33,795
1511,02/05/20,5:00 PM,Andaman and Nicobar Islands,0,0,16,0,33
1512,02/05/20,5:00 PM,Andhra Pradesh,0,0,403,33,1463
1513,02/05/20,5:00 PM,Arunachal Pradesh,0,0,1,0,1
1514,02/05/20,5:00 PM,Assam,0,0,32,1,43
1515,02/05/20,5:00 PM,Bihar,0,0,98,3,471
1516,02/05/20,5:00 PM,Chandigarh,0,0,17,0,88
1517,02/05/20,5:00 PM,Chhattisgarh,0,0,36,0,43
1518,02/05/20,5:00 PM,Delhi,0,0,1167,61,3738
1519,02/05/20,5:00 PM,Goa,0,0,7,0,7
1520,02/05/20,5:00 PM,Gujarat,0,0,735,236,4721
1521,02/05/20,5:00 PM,Haryana,0,0,227,4,360
1522,02/05/20,5:00 PM,Himachal Pradesh,0,0,30,1,40
1523,02/05/20,5:00 PM,Jammu and Kashmir,0,0,247,8,639
1524,02/05/20,5:00 PM,Jharkhand,0,0,20,3,111
1525,02/05/20,5:00 PM,Karnataka,0,0,251,22,589
1526,02/05/20,5:00 PM,Kerala,0,0,392,4,497
1527,02/05/20,5:00 PM,Ladakh,0,0,17,0,22
1528,02/05/20,5:00 PM,Madhya Pradesh,0,0,524,145,2719
1529,02/05/20,5:00 PM,Maharashtra,0,0,1879,485,11506
1530,02/05/20,5:00 PM,Manipur,0,0,2,0,2
1531,02/05/20,5:00 PM,Meghalaya,0,0,0,1,12
1532,02/05/20,5:00 PM,Mizoram,0,0,0,0,1
1533,02/05/20,5:00 PM,Odisha,0,0,55,1,149
1534,02/05/20,5:00 PM,Puducherry,0,0,5,0,8
1535,02/05/20,5:00 PM,Punjab,0,0,90,19,480
1536,02/05/20,5:00 PM,Rajasthan,0,0,1116,62,2666
1537,02/05/20,5:00 PM,Tamil Nadu,0,0,1312,28,2526
1538,02/05/20,5:00 PM,Telengana,0,0,441,26,1039
1539,02/05/20,5:00 PM,Tripura,0,0,2,0,2
1540,02/05/20,5:00 PM,Uttarakhand,0,0,36,0,58
1541,02/05/20,5:00 PM,Uttar Pradesh,0,0,654,42,2328
1542,02/05/20,5:00 PM,West Bengal,0,0,139,33,795
1543,03/05/20,5:00 PM,Andaman and Nicobar Islands,0,0,17,0,33
1544,03/05/20,5:00 PM,Andhra Pradesh,0,0,488,33,1583
1545,03/05/20,5:00 PM,Arunachal Pradesh,0,0,1,0,1
1546,03/05/20,5:00 PM,Assam,0,0,32,1,43
1547,03/05/20,5:00 PM,Bihar,0,0,117,4,482
1548,03/05/20,5:00 PM,Chandigarh,0,0,19,0,94
1549,03/05/20,5:00 PM,Chhattisgarh,0,0,36,0,43
1550,03/05/20,5:00 PM,Delhi,0,0,1256,64,4122
1551,03/05/20,5:00 PM,Goa,0,0,7,0,7
1552,03/05/20,5:00 PM,Gujarat,0,0,896,262,5055
1553,03/05/20,5:00 PM,Haryana,0,0,227,4,394
1554,03/05/20,5:00 PM,Himachal Pradesh,0,0,33,1,40
1555,03/05/20,5:00 PM,Jammu and Kashmir,0,0,254,8,666
1556,03/05/20,5:00 PM,Jharkhand,0,0,22,3,115
1557,03/05/20,5:00 PM,Karnataka,0,0,282,25,606
1558,03/05/20,5:00 PM,Kerala,0,0,400,4,500
1559,03/05/20,5:00 PM,Ladakh,0,0,17,0,40
1560,03/05/20,5:00 PM,Madhya Pradesh,0,0,798,156,2846
1561,03/05/20,5:00 PM,Maharashtra,0,0,2000,521,12296
1562,03/05/20,5:00 PM,Manipur,0,0,2,0,2
1563,03/05/20,5:00 PM,Meghalaya,0,0,0,1,12
1564,03/05/20,5:00 PM,Mizoram,0,0,0,0,1
1565,03/05/20,5:00 PM,Odisha,0,0,56,1,160
1566,03/05/20,5:00 PM,Puducherry,0,0,5,0,8
1567,03/05/20,5:00 PM,Punjab,0,0,112,20,772
1568,03/05/20,5:00 PM,Rajasthan,0,0,1121,65,2772
1569,03/05/20,5:00 PM,Tamil Nadu,0,0,1341,29,2757
1570,03/05/20,5:00 PM,Telengana,0,0,458,28,1063
1571,03/05/20,5:00 PM,Tripura,0,0,2,0,4
1572,03/05/20,5:00 PM,Uttarakhand,0,0,39,0,59
1573,03/05/20,5:00 PM,Uttar Pradesh,0,0,698,43,2626
1574,03/05/20,5:00 PM,West Bengal,0,0,151,33,922
1575,04/05/20,5:00 PM,Andaman and Nicobar Islands,0,0,32,0,33
1576,04/05/20,5:00 PM,Andhra Pradesh,0,0,524,36,1650
1577,04/05/20,5:00 PM,Arunachal Pradesh,0,0,1,0,1
1578,04/05/20,5:00 PM,Assam,0,0,32,1,43
1579,04/05/20,5:00 PM,Bihar,0,0,125,4,517
1580,04/05/20,5:00 PM,Chandigarh,0,0,19,0,94
1581,04/05/20,5:00 PM,Chhattisgarh,0,0,36,0,57
1582,04/05/20,5:00 PM,Delhi,0,0,1362,64,4549
1583,04/05/20,5:00 PM,Goa,0,0,7,0,7
1584,04/05/20,5:00 PM,Gujarat,0,0,1042,290,5428
1585,04/05/20,5:00 PM,Haryana,0,0,245,5,442
1586,04/05/20,5:00 PM,Himachal Pradesh,0,0,34,1,40
1587,04/05/20,5:00 PM,Jammu and Kashmir,0,0,287,8,701
1588,04/05/20,5:00 PM,Jharkhand,0,0,22,3,115
1589,04/05/20,5:00 PM,Karnataka,0,0,304,26,642
1590,04/05/20,5:00 PM,Kerala,0,0,401,4,500
1591,04/05/20,5:00 PM,Ladakh,0,0,17,0,41
1592,04/05/20,5:00 PM,Madhya Pradesh,0,0,798,165,2942
1593,04/05/20,5:00 PM,Maharashtra,0,0,2115,548,12974
1594,04/05/20,5:00 PM,Manipur,0,0,2,0,2
1595,04/05/20,5:00 PM,Meghalaya,0,0,0,1,12
1596,04/05/20,5:00 PM,Mizoram,0,0,0,0,1
1597,04/05/20,5:00 PM,Odisha,0,0,60,1,163
1598,04/05/20,5:00 PM,Puducherry,0,0,5,0,8
1599,04/05/20,5:00 PM,Punjab,0,0,117,21,1102
1600,04/05/20,5:00 PM,Rajasthan,0,0,1356,71,2886
1601,04/05/20,5:00 PM,Tamil Nadu,0,0,1379,30,3023
1602,04/05/20,5:00 PM,Telengana,0,0,490,29,1082
1603,04/05/20,5:00 PM,Tripura,0,0,2,0,16
1604,04/05/20,5:00 PM,Uttarakhand,0,0,39,1,60
1605,04/05/20,5:00 PM,Uttar Pradesh,0,0,758,45,2742
1606,04/05/20,5:00 PM,West Bengal,0,0,151,35,963
1607,05/05/20,5:00 PM,Andaman and Nicobar Islands,0,0,32,0,33
1608,05/05/20,5:00 PM,Andhra Pradesh,0,0,589,36,1717
1609,05/05/20,5:00 PM,Arunachal Pradesh,0,0,1,0,1
1610,05/05/20,5:00 PM,Assam,0,0,32,1,43
1611,05/05/20,5:00 PM,Bihar,0,0,130,4,529
1612,05/05/20,5:00 PM,Chandigarh,0,0,21,1,102
1613,05/05/20,5:00 PM,Chhattisgarh,0,0,36,0,58
1614,05/05/20,5:00 PM,Delhi,0,0,1431,64,4898
1615,05/05/20,5:00 PM,Goa,0,0,7,0,7
1616,05/05/20,5:00 PM,Gujarat,0,0,1195,319,5804
1617,05/05/20,5:00 PM,Haryana,0,0,254,6,517
1618,05/05/20,5:00 PM,Himachal Pradesh,0,0,38,1,41
1619,05/05/20,5:00 PM,Jammu and Kashmir,0,0,303,8,726
1620,05/05/20,5:00 PM,Jharkhand,0,0,27,3,115
1621,05/05/20,5:00 PM,Karnataka,0,0,324,28,659
1622,05/05/20,5:00 PM,Kerala,0,0,462,4,500
1623,05/05/20,5:00 PM,Ladakh,0,0,17,0,41
1624,05/05/20,5:00 PM,Madhya Pradesh,0,0,1000,176,3049
1625,05/05/20,5:00 PM,Maharashtra,0,0,2465,583,14541
1626,05/05/20,5:00 PM,Manipur,0,0,2,0,2
1627,05/05/20,5:00 PM,Meghalaya,0,0,10,1,12
1628,05/05/20,5:00 PM,Mizoram,0,0,0,0,1
1629,05/05/20,5:00 PM,Odisha,0,0,60,1,170
1630,05/05/20,5:00 PM,Puducherry,0,0,6,0,9
1631,05/05/20,5:00 PM,Punjab,0,0,128,23,1233
1632,05/05/20,5:00 PM,Rajasthan,0,0,1394,77,3061
1633,05/05/20,5:00 PM,Tamil Nadu,0,0,1409,31,3550
1634,05/05/20,5:00 PM,Telengana,0,0,585,29,1085
1635,05/05/20,5:00 PM,Tripura,0,0,2,0,29
1636,05/05/20,5:00 PM,Uttarakhand,0,0,39,1,60
1637,05/05/20,5:00 PM,Uttar Pradesh,0,0,944,53,2859
1638,05/05/20,5:00 PM,West Bengal,0,0,218,133,1259
1639,06/05/20,8:00 AM,Andaman and Nicobar Islands,0,0,32,0,33
1640,06/05/20,8:00 AM,Andhra Pradesh,0,0,589,36,1717
1641,06/05/20,8:00 AM,Arunachal Pradesh,0,0,1,0,1
1642,06/05/20,8:00 AM,Assam,0,0,32,1,43
1643,06/05/20,8:00 AM,Bihar,0,0,142,4,536
1644,06/05/20,8:00 AM,Chandigarh,0,0,21,1,111
1645,06/05/20,8:00 AM,Chhattisgarh,0,0,36,0,59
1646,06/05/20,8:00 AM,Dadar Nagar Haveli,0,0,0,0,1
1647,06/05/20,8:00 AM,Delhi,0,0,1468,64,5104
1648,06/05/20,8:00 AM,Goa,0,0,7,0,7
1649,06/05/20,8:00 AM,Gujarat,0,0,1381,368,6245
1650,06/05/20,8:00 AM,Haryana,0,0,256,6,548
1651,06/05/20,8:00 AM,Himachal Pradesh,0,0,38,2,42
1652,06/05/20,8:00 AM,Jammu and Kashmir,0,0,320,8,741
1653,06/05/20,8:00 AM,Jharkhand,0,0,33,3,125
1654,06/05/20,8:00 AM,Karnataka,0,0,331,29,671
1655,06/05/20,8:00 AM,Kerala,0,0,462,4,502
1656,06/05/20,8:00 AM,Ladakh,0,0,17,0,41
1657,06/05/20,8:00 AM,Madhya Pradesh,0,0,1000,176,3049
1658,06/05/20,8:00 AM,Maharashtra,0,0,2819,617,15525
1659,06/05/20,8:00 AM,Manipur,0,0,2,0,2
1660,06/05/20,8:00 AM,Meghalaya,0,0,10,1,12
1661,06/05/20,8:00 AM,Mizoram,0,0,0,0,1
1662,06/05/20,8:00 AM,Odisha,0,0,60,1,175
1663,06/05/20,8:00 AM,Puducherry,0,0,6,0,9
1664,06/05/20,8:00 AM,Punjab,0,0,133,25,1451
1665,06/05/20,8:00 AM,Rajasthan,0,0,1525,89,3158
1666,06/05/20,8:00 AM,Tamil Nadu,0,0,1485,33,4058
1667,06/05/20,8:00 AM,Telengana,0,0,585,29,1096
1668,06/05/20,8:00 AM,Tripura,0,0,2,0,43
1669,06/05/20,8:00 AM,Uttarakhand,0,0,39,1,61
1670,06/05/20,8:00 AM,Uttar Pradesh,0,0,987,56,2880
1671,06/05/20,8:00 AM,West Bengal,0,0,364,140,1344
1672,07/05/20,8:00 AM,Andaman and Nicobar Islands,0,0,32,0,33
1673,07/05/20,8:00 AM,Andhra Pradesh,0,0,729,36,1777
1674,07/05/20,8:00 AM,Arunachal Pradesh,0,0,1,0,1
1675,07/05/20,8:00 AM,Assam,0,0,32,1,45
1676,07/05/20,8:00 AM,Bihar,0,0,188,4,542
1677,07/05/20,8:00 AM,Chandigarh,0,0,21,1,120
1678,07/05/20,8:00 AM,Chhattisgarh,0,0,36,0,59
1679,07/05/20,8:00 AM,Dadar Nagar Haveli,0,0,0,0,1
1680,07/05/20,8:00 AM,Delhi,0,0,1542,65,5532
1681,07/05/20,8:00 AM,Goa,0,0,7,0,7
1682,07/05/20,8:00 AM,Gujarat,0,0,1500,396,6625
1683,07/05/20,8:00 AM,Haryana,0,0,260,7,594
1684,07/05/20,8:00 AM,Himachal Pradesh,0,0,38,2,45
1685,07/05/20,8:00 AM,Jammu and Kashmir,0,0,322,8,775
1686,07/05/20,8:00 AM,Jharkhand,0,0,37,3,127
1687,07/05/20,8:00 AM,Karnataka,0,0,354,29,693
1688,07/05/20,8:00 AM,Kerala,0,0,469,4,503
1689,07/05/20,8:00 AM,Ladakh,0,0,17,0,41
1690,07/05/20,8:00 AM,Madhya Pradesh,0,0,1099,185,3138
1691,07/05/20,8:00 AM,Maharashtra,0,0,3094,651,16758
1692,07/05/20,8:00 AM,Manipur,0,0,2,0,2
1693,07/05/20,8:00 AM,Meghalaya,0,0,10,1,12
1694,07/05/20,8:00 AM,Mizoram,0,0,0,0,1
1695,07/05/20,8:00 AM,Odisha,0,0,61,2,185
1696,07/05/20,8:00 AM,Puducherry,0,0,6,0,9
1697,07/05/20,8:00 AM,Punjab,0,0,135,27,1516
1698,07/05/20,8:00 AM,Rajasthan,0,0,1596,92,3317
1699,07/05/20,8:00 AM,Tamil Nadu,0,0,1516,35,4829
1700,07/05/20,8:00 AM,Telengana,0,0,628,29,1107
1701,07/05/20,8:00 AM,Tripura,0,0,2,0,43
1702,07/05/20,8:00 AM,Uttarakhand,0,0,39,1,61
1703,07/05/20,8:00 AM,Uttar Pradesh,0,0,1130,60,2998
1704,07/05/20,8:00 AM,West Bengal,0,0,364,144,1456
1705,08/05/20,8:00 AM,Andaman and Nicobar Islands,0,0,33,0,33
1706,08/05/20,8:00 AM,Andhra Pradesh,0,0,780,38,1847
1707,08/05/20,8:00 AM,Arunachal Pradesh,0,0,1,0,1
1708,08/05/20,8:00 AM,Assam,0,0,34,1,54
1709,08/05/20,8:00 AM,Bihar,0,0,246,5,550
1710,08/05/20,8:00 AM,Chandigarh,0,0,21,1,135
1711,08/05/20,8:00 AM,Chhattisgarh,0,0,38,0,59
1712,08/05/20,8:00 AM,Dadar Nagar Haveli,0,0,0,0,1
1713,08/05/20,8:00 AM,Delhi,0,0,1931,66,5980
1714,08/05/20,8:00 AM,Goa,0,0,7,0,7
1715,08/05/20,8:00 AM,Gujarat,0,0,1709,425,7012
1716,08/05/20,8:00 AM,Haryana,0,0,260,7,625
1717,08/05/20,8:00 AM,Himachal Pradesh,0,0,38,2,46
1718,08/05/20,8:00 AM,Jammu and Kashmir,0,0,335,9,793
1719,08/05/20,8:00 AM,Jharkhand,0,0,41,3,132
1720,08/05/20,8:00 AM,Karnataka,0,0,366,30,705
1721,08/05/20,8:00 AM,Kerala,0,0,474,4,503
1722,08/05/20,8:00 AM,Ladakh,0,0,17,0,42
1723,08/05/20,8:00 AM,Madhya Pradesh,0,0,1231,193,3252
1724,08/05/20,8:00 AM,Maharashtra,0,0,3301,694,17974
1725,08/05/20,8:00 AM,Manipur,0,0,2,0,2
1726,08/05/20,8:00 AM,Meghalaya,0,0,10,1,12
1727,08/05/20,8:00 AM,Mizoram,0,0,0,0,1
1728,08/05/20,8:00 AM,Odisha,0,0,62,2,219
1729,08/05/20,8:00 AM,Puducherry,0,0,6,0,9
1730,08/05/20,8:00 AM,Punjab,0,0,149,28,1644
1731,08/05/20,8:00 AM,Rajasthan,0,0,1596,97,3427
1732,08/05/20,8:00 AM,Tamil Nadu,0,0,1547,37,5409
1733,08/05/20,8:00 AM,Telengana,0,0,650,29,1123
1734,08/05/20,8:00 AM,Tripura,0,0,2,0,65
1735,08/05/20,8:00 AM,Uttarakhand,0,0,39,1,61
1736,08/05/20,8:00 AM,Uttar Pradesh,0,0,1250,62,3071
1737,08/05/20,8:00 AM,West Bengal,0,0,364,151,1548
1738,09/05/20,8:00 AM,Andaman and Nicobar Islands,0,0,33,0,33
1739,09/05/20,8:00 AM,Andhra Pradesh,0,0,842,41,1887
1740,09/05/20,8:00 AM,Arunachal Pradesh,0,0,1,0,1
1741,09/05/20,8:00 AM,Assam,0,0,34,1,59
1742,09/05/20,8:00 AM,Bihar,0,0,297,5,571
1743,09/05/20,8:00 AM,Chandigarh,0,0,21,1,150
1744,09/05/20,8:00 AM,Chhattisgarh,0,0,38,0,59
1745,09/05/20,8:00 AM,Dadar Nagar Haveli,0,0,0,0,1
1746,09/05/20,8:00 AM,Delhi,0,0,2020,68,6318
1747,09/05/20,8:00 AM,Goa,0,0,7,0,7
1748,09/05/20,8:00 AM,Gujarat,0,0,1872,449,7402
1749,09/05/20,8:00 AM,Haryana,0,0,279,8,647
1750,09/05/20,8:00 AM,Himachal Pradesh,0,0,38,2,50
1751,09/05/20,8:00 AM,Jammu and Kashmir,0,0,364,9,823
1752,09/05/20,8:00 AM,Jharkhand,0,0,52,3,132
1753,09/05/20,8:00 AM,Karnataka,0,0,376,30,753
1754,09/05/20,8:00 AM,Kerala,0,0,484,4,503
1755,09/05/20,8:00 AM,Ladakh,0,0,17,0,42
1756,09/05/20,8:00 AM,Madhya Pradesh,0,0,1349,200,3341
1757,09/05/20,8:00 AM,Maharashtra,0,0,3470,731,19063
1758,09/05/20,8:00 AM,Manipur,0,0,2,0,2
1759,09/05/20,8:00 AM,Meghalaya,0,0,10,1,12
1760,09/05/20,8:00 AM,Mizoram,0,0,0,0,1
1761,09/05/20,8:00 AM,Odisha,0,0,63,2,271
1762,09/05/20,8:00 AM,Puducherry,0,0,6,0,9
1763,09/05/20,8:00 AM,Punjab,0,0,152,29,1731
1764,09/05/20,8:00 AM,Rajasthan,0,0,1916,101,3579
1765,09/05/20,8:00 AM,Tamil Nadu,0,0,1605,40,6009
1766,09/05/20,8:00 AM,Telengana,0,0,700,29,1133
1767,09/05/20,8:00 AM,Tripura,0,0,2,0,118
1768,09/05/20,8:00 AM,Uttarakhand,0,0,46,1,63
1769,09/05/20,8:00 AM,Uttar Pradesh,0,0,1387,66,3214
1770,09/05/20,8:00 AM,West Bengal,0,0,364,160,1678
1771,10/05/20,8:00 AM,Andaman and Nicobar Islands,0,0,33,0,33
1772,10/05/20,8:00 AM,Andhra Pradesh,0,0,887,44,1930
1773,10/05/20,8:00 AM,Arunachal Pradesh,0,0,1,0,1
1774,10/05/20,8:00 AM,Assam,0,0,34,2,63
1775,10/05/20,8:00 AM,Bihar,0,0,322,5,591
1776,10/05/20,8:00 AM,Chandigarh,0,0,24,2,169
1777,10/05/20,8:00 AM,Chhattisgarh,0,0,43,0,59
1778,10/05/20,8:00 AM,Dadar Nagar Haveli,0,0,0,0,1
1779,10/05/20,8:00 AM,Delhi,0,0,2020,73,6542
1780,10/05/20,8:00 AM,Goa,0,0,7,0,7
1781,10/05/20,8:00 AM,Gujarat,0,0,2091,472,7796
1782,10/05/20,8:00 AM,Haryana,0,0,290,9,675
1783,10/05/20,8:00 AM,Himachal Pradesh,0,0,38,2,50
1784,10/05/20,8:00 AM,Jammu and Kashmir,0,0,368,9,836
1785,10/05/20,8:00 AM,Jharkhand,0,0,78,3,156
1786,10/05/20,8:00 AM,Karnataka,0,0,386,30,794
1787,10/05/20,8:00 AM,Kerala,0,0,485,4,505
1788,10/05/20,8:00 AM,Ladakh,0,0,17,0,42
1789,10/05/20,8:00 AM,Madhya Pradesh,0,0,1676,215,3614
1790,10/05/20,8:00 AM,Maharashtra,0,0,3800,779,20228
1791,10/05/20,8:00 AM,Manipur,0,0,2,0,2
1792,10/05/20,8:00 AM,Meghalaya,0,0,10,1,13
1793,10/05/20,8:00 AM,Mizoram,0,0,1,0,1
1794,10/05/20,8:00 AM,Odisha,0,0,63,2,294
1795,10/05/20,8:00 AM,Puducherry,0,0,6,0,9
1796,10/05/20,8:00 AM,Punjab,0,0,157,31,1762
1797,10/05/20,8:00 AM,Rajasthan,0,0,2026,106,3708
1798,10/05/20,8:00 AM,Tamil Nadu,0,0,1824,44,6535
1799,10/05/20,8:00 AM,Telengana,0,0,750,30,1163
1800,10/05/20,8:00 AM,Tripura,0,0,2,0,134
1801,10/05/20,8:00 AM,Uttarakhand,0,0,46,1,67
1802,10/05/20,8:00 AM,Uttar Pradesh,0,0,1499,74,3373
1803,10/05/20,8:00 AM,West Bengal,0,0,372,171,1786
1804,11/05/20,8:00 AM,Andaman and Nicobar Islands,0,0,33,0,33
1805,11/05/20,8:00 AM,Andhra Pradesh,0,0,925,45,1980
1806,11/05/20,8:00 AM,Arunachal Pradesh,0,0,1,0,1
1807,11/05/20,8:00 AM,Assam,0,0,34,2,63
1808,11/05/20,8:00 AM,Bihar,0,0,365,6,696
1809,11/05/20,8:00 AM,Chandigarh,0,0,24,2,169
1810,11/05/20,8:00 AM,Chhattisgarh,0,0,49,0,59
1811,11/05/20,8:00 AM,Dadar Nagar Haveli,0,0,0,0,1
1812,11/05/20,8:00 AM,Delhi,0,0,2069,73,6923
1813,11/05/20,8:00 AM,Goa,0,0,7,0,7
1814,11/05/20,8:00 AM,Gujarat,0,0,2545,493,8194
1815,11/05/20,8:00 AM,Haryana,0,0,300,10,703
1816,11/05/20,8:00 AM,Himachal Pradesh,0,0,39,2,55
1817,11/05/20,8:00 AM,Jammu and Kashmir,0,0,383,9,861
1818,11/05/20,8:00 AM,Jharkhand,0,0,78,3,157
1819,11/05/20,8:00 AM,Karnataka,0,0,424,31,848
1820,11/05/20,8:00 AM,Kerala,0,0,489,4,512
1821,11/05/20,8:00 AM,Ladakh,0,0,21,0,42
1822,11/05/20,8:00 AM,Madhya Pradesh,0,0,1676,215,3614
1823,11/05/20,8:00 AM,Maharashtra,0,0,4199,832,22171
1824,11/05/20,8:00 AM,Manipur,0,0,2,0,2
1825,11/05/20,8:00 AM,Meghalaya,0,0,10,1,13
1826,11/05/20,8:00 AM,Mizoram,0,0,1,0,1
1827,11/05/20,8:00 AM,Odisha,0,0,68,3,377
1828,11/05/20,8:00 AM,Puducherry,0,0,6,0,9
1829,11/05/20,8:00 AM,Punjab,0,0,166,31,1823
1830,11/05/20,8:00 AM,Rajasthan,0,0,2176,107,3814
1831,11/05/20,8:00 AM,Tamil Nadu,0,0,1959,47,7204
1832,11/05/20,8:00 AM,Telengana,0,0,750,30,1196
1833,11/05/20,8:00 AM,Tripura,0,0,2,0,150
1834,11/05/20,8:00 AM,Uttarakhand,0,0,46,1,68
1835,11/05/20,8:00 AM,Uttar Pradesh,0,0,1653,74,3467
1836,11/05/20,8:00 AM,West Bengal,0,0,417,185,1939
1837,12/05/20,8:00 AM,Andaman and Nicobar Islands,0,0,33,0,33
1838,12/05/20,8:00 AM,Andhra Pradesh,0,0,975,45,2018
1839,12/05/20,8:00 AM,Arunachal Pradesh,0,0,1,0,1
1840,12/05/20,8:00 AM,Assam,0,0,34,2,65
1841,12/05/20,8:00 AM,Bihar,0,0,377,6,747
1842,12/05/20,8:00 AM,Chandigarh,0,0,24,2,174
1843,12/05/20,8:00 AM,Chhattisgarh,0,0,53,0,59
1844,12/05/20,8:00 AM,Dadar Nagar Haveli,0,0,0,0,1
1845,12/05/20,8:00 AM,Delhi,0,0,2129,73,7233
1846,12/05/20,8:00 AM,Goa,0,0,7,0,7
1847,12/05/20,8:00 AM,Gujarat,0,0,2780,513,8541
1848,12/05/20,8:00 AM,Haryana,0,0,337,11,730
1849,12/05/20,8:00 AM,Himachal Pradesh,0,0,39,2,59
1850,12/05/20,8:00 AM,Jammu and Kashmir,0,0,427,10,879
1851,12/05/20,8:00 AM,Jharkhand,0,0,78,3,160
1852,12/05/20,8:00 AM,Karnataka,0,0,426,31,862
1853,12/05/20,8:00 AM,Kerala,0,0,489,4,519
1854,12/05/20,8:00 AM,Ladakh,0,0,21,0,42
1855,12/05/20,8:00 AM,Madhya Pradesh,0,0,1747,221,3785
1856,12/05/20,8:00 AM,Maharashtra,0,0,4786,868,23401
1857,12/05/20,8:00 AM,Manipur,0,0,2,0,2
1858,12/05/20,8:00 AM,Meghalaya,0,0,10,1,13
1859,12/05/20,8:00 AM,Mizoram,0,0,1,0,1
1860,12/05/20,8:00 AM,Odisha,0,0,85,3,414
1861,12/05/20,8:00 AM,Puducherry,0,0,6,0,12
1862,12/05/20,8:00 AM,Punjab,0,0,168,31,1877
1863,12/05/20,8:00 AM,Rajasthan,0,0,2264,113,3988
1864,12/05/20,8:00 AM,Tamil Nadu,0,0,2051,53,8002
1865,12/05/20,8:00 AM,Telengana,0,0,800,30,1275
1866,12/05/20,8:00 AM,Tripura,0,0,2,0,152
1867,12/05/20,8:00 AM,Uttarakhand,0,0,46,1,68
1868,12/05/20,8:00 AM,Uttar Pradesh,0,0,1758,80,3573
1869,12/05/20,8:00 AM,West Bengal,0,0,499,190,2063
